EmployeeID,FullName,Age,Gender,Department,Designation,EducationQualification,MonthlySalary,DateOfJoining,YearsWithCompany,YearsInRole,AppraisalRating,TrainingHours,DoesOvertime,JobSatisfaction,WorkLifeBalance,MaritalStatus,PreviousCompanies,DistanceFromHome,LeavesTaken,City,LeftCompany
EMP20231369,Jhanvi Vala,60,Female,Admin,HR Executive,Diploma,111846,2021-10-17,4,1,2,49,No,3,3,Single,5,20.7,27,Chennai,No
EMP20231370,Jivin Mann,36,Other,Sales,Sales Associate,BA,109577,2022-02-22,3,3,3,47,Yes,5,1,Single,2,36.6,30,Bengaluru,Yes
EMP20231371,Purab Mani,32,Other,IT,Sales Associate,MBA,83942,2022-01-04,3,0,2,26,Yes,4,4,Divorced,0,23.5,10,Delhi,No
EMP20231372,Anika Suresh,29,Male,Admin,Software Engineer,B.Tech,87500,2019-06-02,6,3,1,49,Yes,1,1,Married,2,37.7,6,Kolkata,Yes
EMP20231373,Rohan Loyal,33,Male,HR,Office Assistant,MBA,82468,2016-03-24,9,2,2,25,Yes,3,1,Single,1,19.1,18,Hyderabad,Yes
EMP20231374,Raunak Sem,23,Male,HR,Sales Associate,Diploma,45723,2018-11-16,7,5,2,55,No,1,4,Single,0,30.7,23,Mumbai,No
EMP20231375,Kismat Sagar,54,Female,Admin,Software Engineer,M.Com,76239,2021-01-02,4,1,4,32,Yes,5,4,Divorced,2,18.6,11,Bengaluru,No
EMP20231376,Eshani Uppal,42,Other,Sales,Sales Associate,BA,36472,2016-11-21,9,7,3,39,Yes,1,4,Single,3,39.8,17,Hyderabad,No
EMP20231377,Yuvraj  Dhar,42,Male,Sales,Office Assistant,M.Com,91128,2023-01-04,2,1,1,6,Yes,5,2,Single,0,11.7,6,Mumbai,No
EMP20231378,Eshani Shan,28,Other,Admin,Office Assistant,B.Tech,77470,2016-10-21,9,0,5,54,No,3,1,Single,2,16.5,30,Bengaluru,No
EMP20231379,Devansh Mangat,24,Male,Sales,Accounts Officer,B.Tech,50596,2018-08-13,7,1,1,55,Yes,2,4,Married,5,18.9,25,Hyderabad,Yes
EMP20231380,Uthkarsh Char,48,Other,Admin,HR Executive,BA,58623,2020-06-09,5,1,3,29,No,2,3,Married,2,20.2,8,Mumbai,No
EMP20231381,Ivan Shah,59,Female,Sales,Accounts Officer,BA,21551,2020-07-05,5,3,4,29,No,4,1,Single,2,44.7,13,Bengaluru,No
EMP20231382,Tejas Roy,24,Female,HR,Accounts Officer,M.Com,115219,2016-11-10,9,3,4,55,No,5,4,Divorced,4,27.2,23,Pune,No
EMP20231383,Hiran Sharma,38,Male,IT,Sales Associate,MBA,97561,2020-02-02,5,2,4,24,No,2,2,Married,5,8.2,29,Hyderabad,No
EMP20231384,Riaan Lata,45,Female,Admin,HR Executive,BA,41824,2019-03-29,6,0,1,34,Yes,5,2,Single,1,11.0,25,Kolkata,No
EMP20231385,Zoya Badami,24,Female,HR,Accounts Officer,B.Tech,42806,2021-02-21,4,0,4,45,Yes,4,3,Married,4,42.4,30,Delhi,No
EMP20231386,Bhavin Dar,45,Female,IT,Sales Associate,B.Tech,79102,2016-05-13,9,3,1,42,Yes,1,2,Divorced,2,27.9,27,Kolkata,No
EMP20231387,Madhup Maharaj,31,Male,HR,Sales Associate,B.Tech,87939,2015-11-12,10,1,2,55,No,4,1,Married,2,3.1,16,Delhi,No
EMP20231388,Zain Sen,29,Male,Accounts,HR Executive,M.Com,81085,2017-12-03,8,6,2,51,Yes,1,2,Divorced,0,34.5,30,Chennai,Yes
EMP20231389,Vaibhav Arya,24,Male,Admin,HR Executive,M.Com,19762,2015-10-01,10,8,3,60,No,1,1,Single,1,49.1,17,Hyderabad,No
EMP20231390,Ira Garg,44,Female,Sales,Office Assistant,B.Tech,48106,2020-01-07,5,5,5,14,Yes,1,3,Single,1,2.6,22,Kolkata,No
EMP20231391,Zaina Swaminathan,23,Other,Accounts,Office Assistant,M.Com,115977,2021-08-26,4,1,3,51,No,3,3,Single,0,28.4,19,Delhi,No
EMP20231392,Biju Ghose,43,Other,Admin,Software Engineer,MBA,40733,2023-02-28,2,2,5,41,Yes,3,3,Divorced,4,4.9,21,Pune,No
EMP20231393,Rasha Das,33,Female,Admin,Office Assistant,MBA,47614,2019-03-01,6,1,2,40,No,5,1,Single,4,45.0,0,Chennai,No
EMP20231394,Jhanvi Grewal,44,Other,Admin,HR Executive,B.Tech,96769,2020-03-15,5,1,3,14,No,3,3,Single,3,29.8,9,Hyderabad,No
EMP20231395,Faiyaz Badal,50,Male,IT,HR Executive,B.Tech,116485,2023-03-21,2,0,3,42,No,3,4,Divorced,1,13.0,12,Bengaluru,No
EMP20231396,Ojas Aggarwal,56,Other,HR,HR Executive,MBA,68201,2020-01-25,5,4,4,15,No,2,2,Single,3,22.3,30,Kolkata,No
EMP20231397,Pari Varughese,42,Female,Admin,Accounts Officer,MBA,78185,2022-09-25,3,2,5,46,Yes,3,2,Married,0,17.3,7,Pune,Yes
EMP20231398,Samaira Soni,43,Female,HR,Accounts Officer,M.Com,56141,2017-03-13,8,0,5,20,Yes,5,2,Married,4,49.2,25,Hyderabad,No
EMP20231399,Gatik Deol,43,Male,Sales,Accounts Officer,BA,44042,2015-07-15,10,3,3,20,Yes,5,4,Married,4,28.2,27,Delhi,No
EMP20231400,Prerak Rajagopal,36,Female,Accounts,Software Engineer,Diploma,91745,2016-01-30,9,7,4,25,Yes,5,3,Divorced,2,27.7,2,Mumbai,No
EMP20231401,Taran Edwin,59,Male,Sales,Accounts Officer,Diploma,108204,2018-03-06,7,0,4,18,Yes,1,3,Single,4,16.7,7,Mumbai,No
EMP20231402,Prerak Loke,42,Male,Admin,Software Engineer,Diploma,79994,2024-05-14,1,1,3,1,No,4,1,Married,0,7.9,24,Pune,Yes
EMP20231403,Navya Behl,29,Female,IT,Software Engineer,M.Com,50409,2024-03-17,1,1,1,51,No,4,3,Married,3,9.6,15,Pune,Yes
EMP20231404,Manikya Bassi,32,Female,Admin,HR Executive,MBA,69048,2020-07-09,5,5,5,30,Yes,4,2,Married,0,45.6,23,Mumbai,No
EMP20231405,Anay Aurora,55,Female,Sales,Sales Associate,Diploma,112741,2023-02-25,2,1,3,20,Yes,2,2,Single,4,9.5,15,Kolkata,No
EMP20231406,Vaibhav Chana,32,Other,IT,Accounts Officer,Diploma,66168,2019-11-29,6,6,4,18,Yes,4,3,Single,5,17.3,20,Mumbai,Yes
EMP20231407,Tejas Manda,45,Male,Sales,Accounts Officer,Diploma,108843,2022-12-31,3,0,3,33,Yes,4,1,Single,5,47.6,27,Mumbai,Yes
EMP20231408,Rohan Verma,27,Other,IT,Office Assistant,Diploma,29871,2020-06-29,5,4,3,29,Yes,2,2,Married,4,35.9,24,Pune,No
EMP20231409,Biju Gaba,24,Male,IT,Office Assistant,MBA,50891,2015-06-21,10,2,4,11,Yes,3,2,Divorced,3,27.6,1,Chennai,No
EMP20231410,Tanya Mangal,35,Male,Accounts,Accounts Officer,BA,53274,2017-10-23,8,5,3,8,Yes,1,2,Single,1,6.0,0,Mumbai,Yes
EMP20231411,Aarna Kashyap,59,Female,Sales,HR Executive,BA,29703,2023-01-19,2,1,4,17,No,3,4,Married,0,24.1,21,Bengaluru,No
EMP20231412,Divyansh Keer,54,Male,Accounts,Software Engineer,Diploma,41116,2024-03-28,1,0,3,22,No,2,2,Divorced,1,27.4,24,Mumbai,No
EMP20231413,Rati Shroff,40,Other,IT,Software Engineer,MBA,62584,2020-04-07,5,4,3,36,No,4,3,Married,4,2.3,19,Kolkata,Yes
EMP20231414,Dhruv Agrawal,55,Other,Accounts,HR Executive,M.Com,104640,2016-07-23,9,5,4,57,Yes,4,2,Divorced,4,10.0,3,Bengaluru,No
EMP20231415,Ojas Date,31,Male,Admin,Sales Associate,M.Com,19076,2020-09-04,5,5,1,56,Yes,5,3,Single,1,25.7,13,Kolkata,No
EMP20231416,Saksham Brahmbhatt,23,Female,IT,HR Executive,Diploma,67293,2019-01-22,6,4,3,9,Yes,3,3,Married,0,1.2,23,Pune,Yes
EMP20231417,Adira Chowdhury,58,Other,IT,Accounts Officer,BA,77428,2019-04-22,6,4,2,32,No,2,3,Single,4,2.3,6,Bengaluru,Yes
EMP20231418,Vihaan Sahota,32,Other,IT,Sales Associate,B.Tech,77291,2023-03-10,2,1,3,5,Yes,5,2,Married,1,26.9,7,Mumbai,No
EMP20231419,Jivin Din,27,Male,HR,Sales Associate,BA,67817,2017-09-28,8,3,4,21,No,2,2,Married,1,44.6,19,Hyderabad,No
EMP20231420,Parinaaz Guha,39,Female,Accounts,Software Engineer,B.Tech,68314,2016-07-09,9,4,3,4,No,4,4,Married,2,40.2,25,Chennai,No
EMP20231421,Uthkarsh Barad,35,Female,Sales,Sales Associate,B.Tech,96044,2017-10-24,8,8,5,14,No,5,1,Married,2,34.6,13,Kolkata,No
EMP20231422,Charvi Bose,33,Female,IT,Office Assistant,MBA,52669,2015-09-29,10,4,2,45,Yes,5,1,Divorced,1,15.4,1,Hyderabad,Yes
EMP20231423,Indranil Tak,31,Male,HR,HR Executive,BA,66340,2019-05-03,6,0,1,19,Yes,2,3,Single,3,37.5,0,Chennai,Yes
EMP20231424,Hansh Bhargava,22,Female,Accounts,HR Executive,BA,109549,2015-10-23,10,2,3,27,No,3,1,Divorced,2,40.7,9,Pune,No
EMP20231425,Nakul Bose,22,Male,HR,Sales Associate,Diploma,80080,2023-09-25,2,0,3,16,No,2,4,Divorced,1,34.8,26,Pune,Yes
EMP20231426,Oorja Khurana,46,Other,Admin,Software Engineer,B.Tech,93782,2020-10-13,5,4,2,44,No,4,2,Single,0,34.7,30,Delhi,No
EMP20231427,Renee Bhasin,58,Female,Sales,Software Engineer,B.Tech,69894,2020-04-02,5,5,5,33,No,4,3,Married,1,30.4,18,Bengaluru,Yes
EMP20231428,Darshit Bava,28,Other,Accounts,Accounts Officer,MBA,33154,2018-12-25,7,4,5,52,Yes,5,2,Divorced,2,20.0,7,Chennai,No
EMP20231429,Arnav Seshadri,41,Female,Accounts,Sales Associate,BA,114119,2018-06-16,7,0,1,14,No,3,1,Single,3,38.7,8,Hyderabad,No
EMP20231430,Tiya Vyas,45,Other,Admin,Accounts Officer,B.Tech,104922,2023-01-19,2,0,5,47,Yes,4,2,Married,2,4.8,23,Hyderabad,No
EMP20231431,Mahika Venkataraman,33,Female,Accounts,Software Engineer,Diploma,30627,2021-03-26,4,0,3,41,Yes,4,1,Single,2,30.9,20,Mumbai,No
EMP20231432,Vihaan Chawla,39,Male,Sales,HR Executive,M.Com,73898,2019-01-15,6,3,3,26,Yes,4,2,Divorced,5,6.8,28,Mumbai,No
EMP20231433,Krish Rajagopal,53,Female,Sales,Office Assistant,MBA,49309,2016-02-21,9,0,5,7,No,1,1,Divorced,0,32.0,18,Hyderabad,Yes
EMP20231434,Akarsh Dhar,37,Female,HR,Accounts Officer,B.Tech,118339,2021-04-07,4,4,5,11,Yes,2,4,Single,3,36.6,15,Kolkata,No
EMP20231435,Anaya Sankaran,50,Female,IT,Office Assistant,MBA,52164,2023-06-10,2,1,1,48,Yes,3,3,Divorced,2,49.5,13,Bengaluru,No
EMP20231436,Pihu Walla,33,Male,Sales,Software Engineer,B.Tech,84944,2020-12-11,5,5,1,13,No,5,3,Divorced,0,4.2,3,Chennai,No
EMP20231437,Ojas Borah,25,Other,IT,Office Assistant,M.Com,102203,2020-06-26,5,5,4,38,Yes,3,1,Divorced,5,12.8,4,Chennai,Yes
EMP20231438,Aarush Kumar,23,Male,Admin,Software Engineer,BA,62821,2018-12-01,7,0,5,44,No,2,1,Divorced,4,18.6,4,Chennai,No
EMP20231439,Ehsaan Kamdar,48,Male,Sales,Office Assistant,M.Com,15524,2021-11-22,4,0,3,44,Yes,5,2,Divorced,2,17.1,29,Chennai,No
EMP20231440,Jayant Bhatnagar,41,Female,IT,Software Engineer,MBA,38951,2017-06-29,8,2,1,30,Yes,5,4,Single,4,16.9,12,Hyderabad,Yes
EMP20231441,Akarsh Jani,32,Other,HR,Office Assistant,MBA,46416,2018-07-16,7,5,5,11,Yes,2,2,Married,1,16.5,20,Chennai,Yes
EMP20231442,Raunak Vohra,36,Female,Accounts,Software Engineer,Diploma,93202,2022-02-28,3,0,3,13,Yes,3,4,Single,4,20.4,1,Mumbai,No
EMP20231443,Vidur Karan,23,Other,Accounts,Software Engineer,Diploma,88905,2016-03-29,9,8,3,37,No,4,3,Married,3,45.3,13,Mumbai,Yes
EMP20231444,Eshani Aggarwal,33,Other,Admin,Accounts Officer,MBA,83208,2020-01-09,5,0,2,34,No,4,2,Divorced,0,8.5,2,Mumbai,No
EMP20231445,Tiya Sahni,48,Male,IT,Software Engineer,M.Com,19323,2015-11-02,10,10,1,35,No,3,1,Married,0,45.7,21,Hyderabad,No
EMP20231446,Prisha Bhavsar,29,Female,Accounts,Office Assistant,Diploma,103438,2022-08-16,3,0,5,16,Yes,4,1,Married,4,48.6,12,Delhi,Yes
EMP20231447,Aayush Doshi,25,Other,Admin,HR Executive,Diploma,33725,2021-02-17,4,2,2,14,Yes,5,3,Single,2,33.3,30,Mumbai,No
EMP20231448,Ranbir Suresh,30,Other,IT,Sales Associate,B.Tech,26305,2024-04-28,1,1,3,27,Yes,1,1,Divorced,2,26.6,12,Chennai,Yes
EMP20231449,Gatik Bhakta,27,Male,IT,Sales Associate,M.Com,73982,2018-01-15,7,5,1,4,No,3,2,Married,5,49.3,7,Bengaluru,Yes
EMP20231450,Navya Chauhan,37,Other,Sales,HR Executive,Diploma,29533,2020-08-28,5,1,4,9,Yes,4,2,Married,2,1.9,14,Chennai,Yes
EMP20231451,Zain Gaba,26,Female,Admin,Office Assistant,B.Tech,107920,2016-12-22,9,7,3,46,Yes,4,3,Married,5,9.8,10,Bengaluru,No
EMP20231452,Kashvi Edwin,54,Other,HR,Accounts Officer,BA,87492,2018-05-30,7,5,3,53,No,3,1,Divorced,3,42.3,9,Bengaluru,No
EMP20231453,Vanya Manne,54,Female,Accounts,Software Engineer,MBA,80710,2023-08-11,2,1,4,44,No,2,1,Married,4,26.1,19,Bengaluru,No
EMP20231454,Jayant Vig,28,Female,HR,Accounts Officer,MBA,95614,2023-02-13,2,1,1,28,No,1,4,Single,5,47.1,21,Chennai,No
EMP20231455,Nitara Jhaveri,57,Female,Admin,Accounts Officer,BA,94043,2020-10-29,5,2,1,33,Yes,1,2,Single,4,8.8,30,Chennai,Yes
EMP20231456,Abram Dasgupta,38,Female,HR,Accounts Officer,Diploma,100186,2024-04-26,1,0,1,30,No,4,2,Single,0,45.4,20,Bengaluru,No
EMP20231457,Sahil Saini,53,Female,HR,Accounts Officer,B.Tech,93401,2020-05-27,5,1,2,38,No,3,2,Married,3,37.6,22,Hyderabad,No
EMP20231458,Indrajit Kota,46,Female,Accounts,HR Executive,Diploma,69732,2018-09-01,7,6,1,41,No,3,1,Single,1,42.3,7,Bengaluru,No
EMP20231459,Rohan Lall,54,Other,Accounts,Sales Associate,MBA,99415,2024-02-25,1,1,3,22,No,4,3,Divorced,4,48.2,22,Mumbai,Yes
EMP20231460,Pranay Verma,25,Male,Accounts,Software Engineer,B.Tech,36874,2024-04-02,1,0,2,44,No,5,3,Married,1,9.4,18,Mumbai,No
EMP20231461,Sahil Atwal,24,Male,HR,HR Executive,MBA,104132,2015-08-06,10,7,2,52,Yes,4,4,Single,1,32.1,22,Pune,No
EMP20231462,Lakshit Ramachandran,26,Other,Accounts,Software Engineer,MBA,47257,2020-02-27,5,3,1,7,No,5,4,Divorced,5,49.4,16,Chennai,Yes
EMP20231463,Kashvi Mallick,30,Female,Admin,Accounts Officer,BA,119878,2019-09-30,6,6,1,24,No,3,3,Married,5,21.8,14,Bengaluru,No
EMP20231464,Ritvik Chaudhuri,46,Other,IT,HR Executive,Diploma,55522,2023-07-07,2,0,4,24,Yes,1,3,Married,1,38.6,14,Pune,No
EMP20231465,Samar Dua,55,Female,Admin,Office Assistant,Diploma,40242,2021-02-16,4,3,3,34,No,1,2,Married,5,15.9,27,Bengaluru,Yes
EMP20231466,Indrans Wali,41,Other,HR,Office Assistant,Diploma,23879,2020-08-11,5,2,4,9,No,5,1,Single,3,20.2,22,Bengaluru,No
EMP20231467,Gokul Raj,32,Male,Admin,Accounts Officer,BA,71559,2015-08-30,10,7,1,10,Yes,1,4,Single,0,9.8,29,Kolkata,Yes
EMP20231468,Heer Seshadri,55,Male,IT,Office Assistant,BA,60638,2018-01-16,7,3,5,7,Yes,1,2,Divorced,3,47.2,20,Delhi,No
EMP20231469,Tiya Andra,58,Male,Accounts,Accounts Officer,Diploma,98795,2015-08-24,10,10,2,24,Yes,5,1,Married,2,21.5,16,Bengaluru,Yes
EMP20231470,Suhana Malhotra,34,Other,Sales,Office Assistant,Diploma,73718,2022-01-27,3,3,3,58,Yes,5,4,Married,4,7.2,5,Chennai,No
EMP20231471,Ehsaan Suri,29,Other,HR,Office Assistant,M.Com,21262,2017-03-21,8,1,3,40,No,4,2,Single,0,21.9,15,Chennai,Yes
EMP20231472,Anya Kadakia,60,Other,Sales,Office Assistant,M.Com,22141,2016-07-06,9,9,3,12,No,4,2,Married,4,33.6,14,Kolkata,No
EMP20231473,Onkar Ratta,57,Other,Accounts,Software Engineer,MBA,47569,2017-07-03,8,3,5,31,No,1,3,Married,0,32.6,28,Kolkata,No
EMP20231474,Kismat Kunda,37,Other,Accounts,Software Engineer,Diploma,40993,2021-01-05,4,2,3,54,No,4,3,Divorced,4,6.7,17,Mumbai,No
EMP20231475,Vaibhav Dara,26,Other,Sales,Sales Associate,MBA,106299,2018-04-22,7,1,5,19,Yes,2,2,Divorced,1,16.4,8,Kolkata,No
EMP20231476,Zaina Shukla,37,Other,HR,Software Engineer,BA,77963,2021-07-23,4,3,4,6,No,4,2,Married,5,7.8,16,Delhi,Yes
EMP20231477,Aarav Upadhyay,55,Female,IT,HR Executive,Diploma,77668,2023-01-25,2,2,4,44,No,2,4,Divorced,5,25.3,23,Delhi,No
EMP20231478,Riya Sharma,35,Male,Admin,Sales Associate,B.Tech,94394,2018-08-18,7,3,3,54,No,1,2,Single,1,28.7,2,Chennai,No
EMP20231479,Amira Krish,28,Other,HR,Accounts Officer,MBA,114754,2016-07-04,9,2,1,59,Yes,2,1,Divorced,2,17.4,9,Pune,Yes
EMP20231480,Miraya Chawla,30,Male,Accounts,Accounts Officer,M.Com,83205,2022-07-28,3,3,1,15,No,2,4,Married,2,48.0,8,Delhi,Yes
EMP20231481,Krish Chaudhuri,55,Male,Admin,Sales Associate,MBA,43305,2020-12-16,5,1,3,18,Yes,5,4,Divorced,5,5.8,9,Hyderabad,No
EMP20231482,Jayan Kohli,29,Other,IT,HR Executive,B.Tech,41701,2016-04-29,9,8,2,28,No,3,4,Divorced,2,34.7,7,Pune,No
EMP20231483,Suhana Ganguly,60,Male,HR,Sales Associate,MBA,81868,2022-11-24,3,3,2,25,No,4,1,Divorced,1,9.0,2,Bengaluru,No
EMP20231484,Vritika Mane,51,Other,HR,Office Assistant,Diploma,68964,2021-10-31,4,2,2,44,Yes,2,3,Single,1,1.6,30,Bengaluru,Yes
EMP20231485,Shaan Barad,52,Other,Accounts,Software Engineer,M.Com,16873,2019-07-09,6,1,5,13,No,3,4,Married,0,21.4,7,Bengaluru,No
EMP20231486,Stuvan Kaur,55,Other,HR,HR Executive,BA,33638,2016-08-24,9,1,4,37,Yes,2,3,Divorced,4,2.1,28,Chennai,No
EMP20231487,Alia Keer,53,Female,Admin,HR Executive,Diploma,85204,2021-03-31,4,2,3,40,Yes,1,1,Single,5,18.5,14,Delhi,Yes
EMP20231488,Yuvaan Chawla,29,Male,HR,HR Executive,B.Tech,37452,2021-07-12,4,2,5,25,No,2,2,Single,1,5.7,10,Delhi,No
EMP20231489,Khushi Barad,56,Other,IT,Office Assistant,MBA,22852,2019-05-11,6,6,2,33,No,4,1,Divorced,2,13.9,15,Pune,No
EMP20231490,Mannat Baria,60,Other,HR,Office Assistant,Diploma,59694,2024-04-30,1,1,1,56,Yes,4,2,Divorced,3,26.4,8,Kolkata,Yes
EMP20231491,Vanya Ramanathan,47,Other,IT,Office Assistant,M.Com,109314,2015-09-24,10,9,5,45,No,1,3,Married,0,32.8,10,Kolkata,Yes
EMP20231492,Ryan Edwin,22,Female,IT,HR Executive,M.Com,106794,2019-04-01,6,5,1,5,No,1,1,Married,2,38.0,9,Bengaluru,Yes
EMP20231493,Baiju Sehgal,54,Other,IT,Accounts Officer,M.Com,50569,2017-02-10,8,5,4,52,Yes,1,1,Single,2,15.7,19,Mumbai,Yes
EMP20231494,Zaina Saha,42,Female,HR,HR Executive,M.Com,113133,2017-04-26,8,3,5,9,No,3,4,Married,2,18.6,10,Pune,No
EMP20231495,Vritika Banik,38,Other,Sales,Sales Associate,B.Tech,96260,2019-09-07,6,5,5,39,Yes,4,4,Married,2,14.3,28,Hyderabad,No
EMP20231496,Aaina Mallick,35,Female,Admin,Software Engineer,MBA,39671,2018-12-27,7,6,3,4,Yes,4,3,Single,4,27.0,3,Chennai,No
EMP20231497,Sara Golla,48,Female,Accounts,Accounts Officer,M.Com,111516,2016-11-26,9,1,3,51,Yes,5,1,Divorced,4,38.0,27,Hyderabad,Yes
EMP20231498,Indranil Bala,38,Male,IT,HR Executive,M.Com,71969,2018-12-22,7,7,1,41,No,1,2,Married,2,39.2,14,Mumbai,Yes
EMP20231499,Indrajit Lala,60,Other,Accounts,Software Engineer,M.Com,46645,2021-06-11,4,4,3,43,No,4,3,Divorced,5,10.4,8,Chennai,No
EMP20231500,Hansh Gopal,25,Female,Sales,Accounts Officer,BA,45961,2020-02-09,5,5,4,31,No,4,4,Divorced,2,41.3,20,Mumbai,Yes
EMP20231501,Suhana Deep,52,Female,Sales,HR Executive,BA,77667,2019-12-12,6,4,5,28,No,5,4,Married,4,9.3,0,Hyderabad,No
EMP20231502,Ritvik Char,40,Female,Accounts,HR Executive,B.Tech,50154,2022-01-18,3,3,3,24,Yes,4,3,Married,1,21.4,16,Mumbai,No
EMP20231503,Piya Sagar,34,Female,Sales,Sales Associate,MBA,99411,2018-01-30,7,4,5,60,No,4,1,Single,4,23.9,20,Delhi,No
EMP20231504,Divit Srivastava,45,Other,Accounts,HR Executive,BA,41859,2021-07-15,4,4,2,1,Yes,2,2,Married,2,14.5,22,Pune,Yes
EMP20231505,Raghav Chana,42,Male,HR,Software Engineer,M.Com,39764,2019-12-28,6,0,4,0,Yes,5,3,Married,5,46.0,17,Delhi,Yes
EMP20231506,Anahita Shroff,24,Female,HR,Office Assistant,BA,118619,2021-05-05,4,2,1,16,Yes,1,1,Single,3,3.9,25,Kolkata,Yes
EMP20231507,Zaina Bhatt,40,Male,HR,HR Executive,MBA,81297,2015-11-05,10,9,1,59,No,1,4,Married,0,16.8,21,Pune,Yes
EMP20231508,Devansh Mahajan,60,Female,HR,Office Assistant,MBA,62096,2020-07-11,5,1,3,2,No,3,1,Divorced,2,16.1,4,Mumbai,No
EMP20231509,Zoya Sagar,58,Female,Accounts,HR Executive,B.Tech,82204,2019-12-23,6,1,2,17,Yes,3,1,Married,3,24.4,10,Kolkata,Yes
EMP20231510,Umang Raman,38,Male,Sales,Sales Associate,M.Com,17795,2016-11-20,9,3,5,31,No,2,2,Single,2,17.0,21,Hyderabad,No
EMP20231511,Drishya Loke,41,Other,Admin,Sales Associate,B.Tech,88691,2022-12-18,3,0,3,30,Yes,5,1,Single,5,17.4,19,Hyderabad,No
EMP20231512,Kismat Kakar,49,Other,Accounts,Accounts Officer,Diploma,82902,2022-02-21,3,1,1,40,No,1,2,Married,1,32.6,6,Kolkata,Yes
EMP20231513,Jivin Gole,41,Other,Admin,HR Executive,MBA,41055,2015-07-07,10,4,3,25,No,2,2,Married,0,36.5,26,Hyderabad,No
EMP20231514,Parinaaz Verma,59,Male,HR,Software Engineer,Diploma,86306,2017-09-07,8,7,3,29,Yes,2,1,Married,4,5.4,8,Pune,Yes
EMP20231515,Aradhya Sengupta,47,Female,Sales,HR Executive,MBA,66656,2024-02-13,1,0,2,53,Yes,1,3,Divorced,3,4.8,3,Pune,No
EMP20231516,Ishaan Bobal,32,Other,HR,Software Engineer,B.Tech,49788,2016-01-09,9,6,5,20,Yes,1,1,Divorced,3,49.3,24,Bengaluru,No
EMP20231517,Sahil Biswas,42,Male,HR,Accounts Officer,B.Tech,66935,2024-02-24,1,0,4,21,No,3,1,Single,2,46.4,4,Kolkata,No
EMP20231518,Eshani Tandon,38,Female,Admin,HR Executive,B.Tech,77791,2022-11-29,3,2,5,18,No,4,3,Married,3,42.0,2,Mumbai,No
EMP20231519,Jivika Deo,38,Other,HR,Accounts Officer,Diploma,93858,2016-04-18,9,0,1,34,Yes,1,1,Single,3,9.4,23,Delhi,Yes
EMP20231520,Samar Kumer,40,Male,HR,Sales Associate,BA,50066,2018-08-30,7,3,1,56,Yes,3,4,Single,4,29.6,6,Hyderabad,No
EMP20231521,Shamik Gulati,23,Male,HR,HR Executive,Diploma,39078,2021-03-18,4,1,4,0,Yes,1,1,Married,1,2.7,17,Mumbai,Yes
EMP20231522,Ayesha Khare,29,Male,Admin,Sales Associate,MBA,17439,2023-03-06,2,0,3,32,Yes,1,4,Divorced,0,49.9,8,Bengaluru,No
EMP20231523,Arhaan Das,59,Male,Accounts,Accounts Officer,BA,20084,2023-04-15,2,0,4,50,Yes,1,2,Divorced,1,45.2,23,Kolkata,No
EMP20231524,Yasmin Dass,37,Male,HR,HR Executive,Diploma,25912,2020-03-16,5,5,2,37,Yes,3,4,Divorced,2,43.4,29,Delhi,Yes
EMP20231525,Amani Deshmukh,54,Male,Accounts,HR Executive,B.Tech,86954,2021-11-01,4,1,1,24,Yes,4,3,Divorced,5,27.2,0,Pune,No
EMP20231526,Riya Ramakrishnan,50,Male,Accounts,Office Assistant,M.Com,32011,2015-08-14,10,8,3,2,Yes,4,4,Divorced,0,13.7,29,Hyderabad,No
EMP20231527,Kavya Aurora,57,Female,HR,Sales Associate,M.Com,95631,2020-02-25,5,1,5,6,Yes,4,4,Single,5,35.8,21,Delhi,No
EMP20231528,Aayush Kaur,45,Female,HR,Accounts Officer,Diploma,101338,2015-10-17,10,3,2,4,No,1,3,Single,4,19.5,9,Mumbai,Yes
EMP20231529,Jayant Bera,27,Male,IT,HR Executive,Diploma,81640,2023-05-03,2,2,3,59,No,5,1,Divorced,2,18.8,25,Chennai,No
EMP20231530,Zara Tella,24,Female,Accounts,HR Executive,MBA,103129,2018-03-22,7,2,5,50,No,1,3,Divorced,2,36.0,22,Hyderabad,No
EMP20231531,Indrajit Khosla,35,Female,IT,HR Executive,M.Com,79986,2018-06-30,7,2,2,9,Yes,1,3,Married,2,35.4,7,Hyderabad,Yes
EMP20231532,Miraya Sachdev,41,Male,HR,Sales Associate,B.Tech,47159,2023-05-03,2,2,3,59,No,1,4,Married,0,38.0,10,Chennai,No
EMP20231533,Rania Dar,28,Other,Sales,Accounts Officer,Diploma,40809,2019-09-02,6,0,4,22,Yes,4,3,Divorced,5,8.1,13,Bengaluru,No
EMP20231534,Mishti Goel,25,Female,Accounts,Accounts Officer,B.Tech,79875,2018-07-14,7,4,3,17,No,3,1,Married,4,46.7,22,Pune,No
EMP20231535,Taimur Lall,30,Female,HR,Sales Associate,M.Com,40873,2019-04-25,6,0,1,1,No,3,1,Divorced,0,48.4,21,Pune,Yes
EMP20231536,Eshani Biswas,22,Female,Admin,Sales Associate,M.Com,81708,2017-11-30,8,8,5,18,No,1,4,Divorced,0,49.2,28,Hyderabad,No
EMP20231537,Yuvaan Kaul,45,Male,Accounts,Accounts Officer,B.Tech,103734,2020-10-18,5,4,2,37,Yes,1,3,Divorced,1,1.3,9,Chennai,Yes
